TWT,MD,Gamma,General_Discrete
2862.5,2460.8408333333336,76.37166666666667,1
2863.0,2461.298166666667,78.55,1
2863.5,2461.755333333333,76.47666666666667,2
2864.0,2462.2125,80.91333333333334,2
2864.5,2462.6696666666667,84.56333333333333,2
2865.0,2463.1268333333337,84.38166666666666,2
2865.5,2463.5841666666665,84.59,1
2866.0,2464.041333333333,84.66833333333332,1
2866.5,2464.4985,86.00666666666667,2
2867.0,2464.9556666666667,86.34833333333331,1
2867.5,2465.4128333333338,86.84666666666668,1
2868.0,2465.8701666666666,83.25166666666667,2
2868.5,2466.327333333333,78.13,2
2869.0,2466.7845,79.94166666666668,2
2869.5,2467.241666666667,84.64166666666667,2
2870.0,2467.6988333333334,91.41666666666664,2
2870.5,2468.1561666666666,88.34499999999998,1
2871.0,2468.6133333333332,97.65500000000002,1
2871.5,2469.0705000000003,99.50833333333333,1
2872.0,2469.527666666667,101.54833333333333,1
2872.5,2469.9848333333334,98.75833333333333,2
2873.0,2470.4421666666667,100.23333333333333,2
2873.5,2470.8993333333333,91.33999999999999,2
2874.0,2471.3565000000003,57.413333333333334,2
2874.5,2471.813666666667,34.49166666666667,1
2875.0,2472.2708333333335,41.26666666666667,1
2875.5,2472.7281666666668,75.13666666666667,1
2876.0,2473.1853333333333,63.848333333333336,3
2876.5,2473.6425,49.48499999999999,3
2877.0,2474.099666666667,69.65166666666667,3
2877.5,2474.556833333333,85.53333333333332,2
2878.0,2475.052285714286,93.35714285714286,3
2878.5,2475.5475,94.0,2
2879.0,2476.0046666666667,93.20333333333333,1
2879.5,2476.4618333333337,89.94666666666667,1
2880.0,2476.9191666666666,84.485,3
2880.5,2477.3763333333336,81.44166666666666,3
2881.0,2477.8335,87.89166666666665,2
2881.5,2478.2906666666668,97.63,1
2882.0,2478.7478333333333,99.79333333333334,2
2882.5,2479.2051666666666,102.12166666666667,3
2883.0,2479.6623333333337,101.695,2
2883.5,2480.1195000000002,103.98833333333333,1
2884.0,2480.5766666666664,101.36833333333334,1
2884.5,2481.0338333333334,101.00666666666666,1
2885.0,2481.4911666666667,103.48500000000001,1
2885.5,2481.9483333333333,104.77499999999999,1
2886.0,2482.4055000000003,103.54833333333335,1
2886.5,2482.8626666666664,101.11999999999999,1
2887.0,2483.3198333333335,104.01166666666667,1
2887.5,2483.7771666666667,103.325,1
2888.0,2484.2343333333333,102.82499999999999,1
2888.5,2484.6915,102.14666666666666,1
2889.0,2485.1486666666665,100.94333333333333,1
2889.5,2485.6058333333335,102.28666666666668,1
2890.0,2486.063166666667,101.40833333333335,1
2890.5,2486.5203333333334,101.79666666666667,1
2891.0,2486.9775,99.08166666666666,3
2891.5,2487.4346666666665,100.43166666666667,2
2892.0,2487.891833333333,96.96666666666665,1
2892.5,2488.349166666667,96.17666666666666,1
2893.0,2488.8063333333334,96.60166666666665,1
2893.5,2489.2635,95.87666666666667,1
2894.0,2489.7206666666666,97.39,1
2894.5,2490.177833333333,97.61833333333334,1
2895.0,2490.635166666667,96.89166666666665,1
2895.5,2491.0923333333335,96.83833333333332,1
2896.0,2491.5495,96.815,1
2896.5,2492.0066666666667,97.755,1
2897.0,2492.4638333333332,97.39166666666667,1
2897.5,2492.921166666667,97.63,1
2898.0,2493.3783333333336,96.29,2
2898.5,2493.8355,97.96833333333332,3
2899.0,2494.2926666666667,98.82,3
2899.5,2494.7498333333333,96.10333333333334,1
2900.0,2495.2071666666666,96.20833333333331,1
2900.5,2495.6643333333336,94.29666666666668,1
2901.0,2496.1215,97.29166666666667,3
2901.5,2496.578666666667,97.08999999999999,3
2902.0,2497.0358333333334,95.335,3
2902.5,2497.4931666666666,93.81833333333334,1
2903.0,2497.950333333333,88.84499999999998,1
2903.5,2498.4075000000003,87.13666666666666,1
2904.0,2498.864666666667,83.67166666666667,1
2904.5,2499.3218333333334,89.685,1
2905.0,2499.7791666666667,92.65333333333335,1
2905.5,2500.2363333333333,96.60333333333334,1
2906.0,2500.6935000000003,98.09333333333332,1
2906.5,2501.150666666667,96.35833333333333,1
2907.0,2501.6078333333335,94.605,3
2907.5,2502.0651666666668,92.79,1
2908.0,2502.5223333333333,92.02333333333333,1
2908.5,2502.9795000000004,92.125,1
2909.0,2503.436666666667,93.83833333333332,3
2909.5,2503.8938333333335,96.01666666666667,3
2910.0,2504.351166666667,95.97833333333334,3
2910.5,2504.808333333333,96.21499999999999,2
2911.0,2505.2655,97.24,3
2911.5,2505.722666666667,95.485,3
2912.0,2506.1798333333336,95.795,3
2912.5,2506.637166666667,90.47666666666665,1
2913.0,2507.094333333333,93.88166666666667,1
2913.5,2507.5515,92.43,1
2914.0,2508.0086666666666,93.455,1
2914.5,2508.4658333333336,94.25333333333333,2
2915.0,2508.923166666667,93.03166666666668,3
2915.5,2509.380333333333,90.05166666666668,2
2916.0,2509.8375,94.29333333333334,1
2916.5,2510.2946666666667,94.01666666666667,1
2917.0,2510.7518333333337,94.45,1
2917.5,2511.2091666666665,92.23166666666668,1
2918.0,2511.666333333333,93.01833333333333,1
2918.5,2512.1235,93.32166666666666,1
2919.0,2512.5806666666667,91.78333333333335,1
2919.5,2513.0378333333338,87.08333333333333,1
2920.0,2513.4951666666666,88.95,3
2920.5,2513.952333333333,87.58333333333333,2
2921.0,2514.447571428572,84.12857142857142,1
2921.5,2514.9428333333335,86.13999999999999,1
2922.0,2515.400166666667,87.31833333333333,1
2922.5,2515.8573333333334,91.83666666666666,1
2923.0,2516.3145,93.70833333333333,1
2923.5,2516.7716666666665,96.43333333333332,6
2924.0,2517.2288333333336,95.445,1
2924.5,2517.686166666667,92.02666666666666,1
2925.0,2518.1433333333334,91.81,1
2925.5,2518.6005,94.54333333333334,1
2926.0,2519.0576666666666,95.22666666666667,1
2926.5,2519.5148333333336,95.22833333333334,1
2927.0,2519.972166666667,91.98333333333333,1
2927.5,2520.4293333333335,91.18166666666667,2
2928.0,2520.8865,90.235,2
2928.5,2521.3436666666666,91.52166666666665,1
2929.0,2521.8008333333337,94.45,1
2929.5,2522.2581666666665,93.20333333333333,1
2930.0,2522.7153333333335,91.70666666666666,4
2930.5,2523.1725,92.82333333333332,8
2931.0,2523.6296666666667,94.61500000000001,1
2931.5,2524.0868333333337,95.13166666666666,1
2932.0,2524.5441666666666,95.27166666666666,1
2932.5,2525.0013333333336,94.015,1
2933.0,2525.4585,94.31666666666666,1
2933.5,2525.9156666666668,95.92666666666668,1
2934.0,2526.3728333333333,94.175,1
2934.5,2526.8301666666666,93.79833333333333,1
2935.0,2527.2873333333337,91.23333333333333,1
2935.5,2527.7445000000002,90.18333333333334,6
2936.0,2528.2016666666664,92.36166666666668,6
2936.5,2528.6588333333334,90.02666666666666,1
2937.0,2529.1161666666667,95.47500000000001,1
2937.5,2529.5733333333333,94.70666666666666,1
2938.0,2530.0305000000003,95.51666666666665,1
2938.5,2530.4876666666664,94.47666666666667,1
2939.0,2530.9448333333335,96.63833333333332,1
2939.5,2531.4021666666667,98.30666666666667,1
2940.0,2531.8593333333333,102.02333333333333,1
2940.5,2532.3165,100.67000000000002,1
2941.0,2532.7736666666665,88.52166666666666,2
2941.5,2533.2308333333335,81.57333333333334,2
2942.0,2533.688166666667,84.45833333333333,1
2942.5,2534.1453333333334,86.61166666666668,1
2943.0,2534.6025,77.37,1
2943.5,2535.0596666666665,67.10333333333334,1
2944.0,2535.516833333333,73.42999999999999,1
2944.5,2535.974166666667,96.85666666666664,1
2945.0,2536.4313333333334,99.16833333333334,1
2945.5,2536.8885,101.53333333333335,1
2946.0,2537.3456666666666,98.02,1
2946.5,2537.802833333333,94.08333333333333,1
2947.0,2538.260166666667,97.34166666666665,1
2947.5,2538.7173333333335,97.26833333333333,1
2948.0,2539.1745,96.45333333333333,2
2948.5,2539.6316666666667,96.20333333333333,1
2949.0,2540.0888333333332,95.265,1
2949.5,2540.546166666667,97.86666666666666,1
2950.0,2541.0033333333336,97.71833333333335,1
2950.5,2541.4605,95.62,1
2951.0,2541.9176666666667,97.23500000000001,1
2951.5,2542.3748333333333,96.15333333333332,1
2952.0,2542.8321666666666,94.585,1
2952.5,2543.2893333333336,95.66000000000001,1
2953.0,2543.7465,96.415,1
2953.5,2544.203666666667,97.05333333333334,1
